City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,gbadolite,4.2833,21.0167,32.9,37,91,1.77,CD,1709050782
1,manakara,-22.1333,48.0167,25.26,91,57,3.59,MG,1709050782
2,kindu,-2.95,25.95,24.73,79,86,1.54,CD,1709050792
3,kargasok,59.0556,80.8572,-9.46,80,86,4.92,RU,1709050792
4,moab,38.5733,-109.5498,6.03,51,83,1.34,US,1709050797
5,san julian,21.0167,-102.1667,21.24,21,1,1.1,MX,1709050798
6,thompson,55.7435,-97.8558,-27.91,63,0,3.6,CA,1709050799
7,port mathurin,-19.6833,63.4167,26.34,70,41,5.45,MU,1709050799
8,el matama,16.7095,33.3565,30.18,6,64,4.44,SD,1709050799
9,adamstown,-25.066,-130.1015,26.28,73,100,2.63,PN,1709050799
10,praia da vitoria,38.7333,-27.0667,18.75,59,20,2.64,PT,1709050799
11,albany,42.6001,-73.9662,15.5,51,19,3.58,US,1709050593
12,mahina,-17.5065,-149.489,25.87,83,40,1.54,PF,1709050804
13,namibe,-15.1961,12.1522,25.78,67,35,5.68,AO,1709050804
14,stanley,54.868,-1.6985,8.77,72,75,6.17,GB,1709050804
15,wailua homesteads,22.0669,-159.378,21.44,72,75,8.23,US,1709050805
16,grytviken,-54.2811,-36.5092,0.91,66,4,2.47,GS,1709050805
17,kapa'a,22.0752,-159.319,22.18,71,75,8.23,US,1709050805
18,alice springs,-23.7,133.8833,29.75,52,58,2.57,AU,1709050805
19,ushuaia,-54.8,-68.3,14.81,58,40,8.75,AR,1709050806
20,kalundborg,55.6795,11.0886,4.41,83,3,1.57,DK,1709050806
21,port-aux-francais,-49.35,70.2167,6.34,81,3,11.63,TF,1709050806
22,punta arenas,-53.15,-70.9167,12.01,93,100,5.14,CL,1709050516
23,aykhal,66.0,111.5,-18.94,97,89,5.69,RU,1709050806
24,tura,25.5198,90.2201,17.31,36,55,1.33,IN,1709050807
25,sirjan,29.452,55.6814,11.47,53,4,7.24,IR,1709050807
26,susuman,62.7833,148.1667,-36.12,100,61,0.45,RU,1709050807
27,talnakh,69.4865,88.3972,-10.44,95,100,6.08,RU,1709050807
28,olonkinbyen,70.9221,-8.7187,-0.37,99,100,3.07,SJ,1709050808
29,saint-philippe,-21.3585,55.7679,25.77,77,59,5.1,RE,1709050808
30,hermanus,-34.4187,19.2345,22.67,51,0,10.99,ZA,1709050808
31,blackmans bay,-43.0167,147.3167,17.07,79,100,0.45,AU,1709050809
32,utrik,11.2278,169.8474,26.6,80,100,7.72,MH,1709050809
33,kone,-21.0595,164.8658,24.56,90,76,1.27,NC,1709050809
34,el hadjira,32.6134,5.5126,18.79,22,97,6.07,DZ,1709050809
35,bozdogan,37.6713,28.314,15.34,72,52,1.86,TR,1709050810
36,longyearbyen,78.2186,15.6401,-4.09,80,100,8.75,SJ,1709050810
37,hamilton,39.1834,-84.5333,18.88,72,100,7.72,US,1709050599
38,puerto gaitan,4.3133,-72.0816,35.06,35,43,4.58,CO,1709050540
39,invercargill,-46.4,168.35,10.57,93,100,2.24,NZ,1709050810
40,avarua,-21.2078,-159.775,24.03,100,99,0.51,CK,1709050810
41,ust-nera,64.5667,143.2,-35.37,99,78,1.88,RU,1709050811
42,kyelang,32.5833,77.0333,-17.01,97,75,2.38,IN,1709050811
43,constantia,44.1833,28.65,7.61,84,86,4.18,RO,1709050811
44,rehoboth,-23.3167,17.0833,32.65,20,73,7.01,NA,1709050811
45,bilibino,68.0546,166.4372,-36.81,100,100,0.44,RU,1709050811
46,vorgashor,67.5833,63.95,-3.84,97,100,4.5,RU,1709050811
47,gurupi,-11.7292,-49.0686,30.46,62,70,0.94,BR,1709050812
48,isafjordur,66.0755,-23.124,-3.98,80,100,9.77,IS,1709050812
49,belmonte,-15.8631,-38.8828,28.49,71,38,4.11,BR,1709050812
50,vuktyl,63.8567,57.3094,0.06,99,100,4.92,RU,1709050812
51,kodiak,57.79,-152.4072,-2.27,86,100,4.63,US,1709050813
52,afaahiti,-17.75,-149.2833,24.93,79,57,3.38,PF,1709050813
53,margaret river,-33.95,115.0667,13.2,83,74,4.03,AU,1709050813
54,tiksi,71.6872,128.8694,-19.46,78,100,17.37,RU,1709050813
55,vila velha,-20.3297,-40.2925,30.97,70,0,4.12,BR,1709050710
56,sierakowice,54.3461,17.8925,3.43,97,100,2.13,PL,1709050814
57,idukki,9.85,76.9667,22.5,68,76,1.81,IN,1709050814
58,waitangi,-43.9535,-176.5597,14.9,96,93,2.24,NZ,1709050815
59,fort bragg,35.139,-79.006,16.78,75,100,3.09,US,1709050815
60,yellowknife,62.456,-114.3525,-34.69,75,0,2.06,CA,1709050815
61,ribeira grande,38.5167,-28.7,17.22,67,75,4.12,PT,1709050816
62,papatowai,-46.5619,169.4708,12.43,98,100,2.29,NZ,1709050816
63,opuwo,-18.0607,13.84,34.28,21,45,3.37,NA,1709050818
64,new norfolk,-42.7826,147.0587,17.72,85,100,1.35,AU,1709050818
65,penzance,50.1186,-5.5371,9.62,100,100,6.17,GB,1709050818
66,haiku-pauwela,20.9219,-156.3051,20.58,84,40,6.26,US,1709050818
67,lebu,-37.6167,-73.65,17.54,69,35,4.69,CL,1709050819
68,benito juarez,19.385,-99.165,22.69,27,75,2.06,MX,1709050819
69,qaqortoq,60.7167,-46.0333,-4.37,62,100,1.91,GL,1709050819
70,georgetown,5.4112,100.3354,28.96,70,20,3.09,MY,1709050820
71,mangai,-4.05,19.5333,27.92,66,76,2.25,CD,1709050820
72,ola,59.5833,151.2833,-27.07,97,71,2.35,RU,1709050821
73,motueka,-41.1333,173.0167,12.41,87,42,1.61,NZ,1709050821
74,luderitz,-26.6481,15.1594,21.92,66,1,2.04,NA,1709050821
75,kyzyl-suu,42.3414,78.0056,-8.25,67,21,5.08,KG,1709050822
76,keflavik,64.0049,-22.5624,2.24,93,75,14.92,IS,1709050822
77,chonchi,-42.6128,-73.8092,15.62,98,100,2.09,CL,1709050666
78,uturoa,-16.7333,-151.4333,28.4,77,16,4.33,PF,1709050822
79,guerrero negro,27.9769,-114.0611,17.08,68,100,1.89,MX,1709050823
80,sinop,41.7711,34.8709,8.51,84,0,0.49,TR,1709050823
81,kuusamo,65.9667,29.1833,-1.98,80,100,4.12,FI,1709050824
82,nakamura,32.9833,132.9333,2.08,76,7,1.69,JP,1709050824
83,saipan,15.1355,145.701,24.39,83,75,2.06,MP,1709050824
84,yermolayevo,52.7167,55.8,-12.13,85,99,0.41,RU,1709050825
85,chardara,41.2547,67.9692,3.37,66,61,2.3,KZ,1709050825
86,singaraja,-8.112,115.0882,27.15,86,92,0.32,ID,1709050826
87,marsa alam,25.0757,34.8918,20.92,53,0,6.77,EG,1709050826
88,bredasdorp,-34.5322,20.0403,19.76,59,1,9.89,ZA,1709050826
89,port elizabeth,-33.918,25.5701,21.72,59,0,5.66,ZA,1709050826
90,taihecun,45.8,130.85,-11.64,89,100,1.75,CN,1709050827
91,edinburgh of the seven seas,-37.0676,-12.3116,14.99,66,100,7.89,SH,1709050828
92,puerto natales,-51.7236,-72.4875,13.25,94,75,2.06,CL,1709050828
93,muravlenko,63.7898,74.523,-2.86,97,100,7.53,RU,1709050828
94,tegina,10.0706,6.1906,40.16,8,66,0.41,NG,1709050829
95,carnarvon,-24.8667,113.6333,24.47,79,0,9.86,AU,1709050829
96,howard springs,-12.497,131.047,27.95,95,99,2.38,AU,1709050830
97,dalandzadgad,43.5708,104.425,-11.83,64,17,3.0,MN,1709050830
98,brookings,44.3114,-96.7984,-9.0,79,100,12.86,US,1709050710
99,auki,-8.7676,160.7034,25.71,87,100,2.09,SB,1709050831
100,jamestown,42.097,-79.2353,16.4,64,77,7.9,US,1709050612
101,hadibu,12.65,54.0333,26.0,71,61,4.78,YE,1709050832
102,remire-montjoly,4.9167,-52.2667,31.02,58,0,4.63,GF,1709050832
103,xiuyan,40.2928,123.2744,-3.75,48,90,0.3,CN,1709050833
104,paracuru,-3.41,-39.0306,24.5,88,100,3.06,BR,1709050833
105,wanning,18.8003,110.3967,22.0,92,86,3.16,CN,1709050834
106,beeville,28.4008,-97.7483,23.68,73,100,6.69,US,1709050683
107,east london,-33.0153,27.9116,21.52,56,20,5.14,ZA,1709050834
108,ancud,-41.8697,-73.8203,13.59,95,100,5.46,CL,1709050835
109,merizo village,13.2658,144.6691,25.85,88,97,5.19,GU,1709050835
110,awjilah,29.1081,21.2869,21.88,15,3,3.72,LY,1709050835
111,dudinka,69.4058,86.1778,-9.07,95,100,7.6,RU,1709050836
112,newman,37.3138,-121.0208,9.46,60,7,6.71,US,1709050836
113,hutang,31.5333,119.4833,3.62,84,88,3.23,CN,1709050837
114,pasni,25.2631,63.471,22.42,62,95,5.17,PK,1709050837
115,puerto ayora,-0.7393,-90.3518,29.98,86,69,5.81,EC,1709050838
116,san vicente de canete,-13.0751,-76.3835,25.48,77,69,3.11,PE,1709050838
117,college,64.8569,-147.8028,-19.82,66,40,2.06,US,1709050839
118,bethel,41.3712,-73.414,12.97,82,0,2.57,US,1709050839
119,usogorsk,63.4106,48.6872,-0.74,98,100,2.71,RU,1709050839
120,myrina,39.8797,25.0742,13.58,82,0,0.0,GR,1709050840
121,west island,-12.1568,96.8225,28.4,74,52,7.05,CC,1709050840
122,xilin hot,43.9667,116.0333,-23.56,100,65,1.24,CN,1709050840
123,taoudenni,22.6783,-3.9836,33.22,6,0,6.25,ML,1709050840
124,taxco de alarcon,18.55,-99.6,24.53,22,0,1.17,MX,1709050841
125,costa rica,-23.4167,-54.65,37.4,30,88,1.71,BR,1709050841
126,whitehorse,60.7161,-135.0538,-17.57,61,100,8.75,CA,1709050763
127,slave lake,55.2834,-114.769,-23.01,70,0,3.09,CA,1709050842
128,north mackay,-21.1167,149.1833,25.93,84,100,8.24,AU,1709050842
129,ad dilam,23.9915,47.1627,22.23,28,0,6.27,SA,1709050842
130,san patricio,28.017,-97.5169,25.92,63,100,8.46,US,1709050843
131,howrah,22.5892,88.3103,24.0,53,3,1.54,IN,1709050843
132,puerto baquerizo moreno,-0.9,-89.6,30.55,66,20,6.17,EC,1709050843
133,kovalam,8.3667,76.9967,30.05,66,20,1.54,IN,1709050843
134,nadym,65.5333,72.5167,-1.87,98,100,2.73,RU,1709050844
135,tazovsky,67.4667,78.7,-3.04,97,100,3.59,RU,1709050844
136,camiri,-20.05,-63.5167,31.88,48,75,2.06,BO,1709050844
137,rabo de peixe,37.8,-25.5833,17.77,99,75,4.63,PT,1709050844
138,polyarnyy,69.1989,33.4478,-4.84,93,52,5.11,RU,1709050844
139,uthal,25.8072,66.6219,23.52,35,4,2.12,PK,1709050844
140,kingston,17.997,-76.7936,30.65,59,20,3.09,JM,1709050845
141,sorong,-0.8833,131.25,26.77,85,74,0.56,ID,1709050845
142,zambezi,-13.5432,23.1047,23.07,75,100,4.47,ZM,1709050845
143,tavda,58.0425,65.2726,-1.84,79,58,4.02,RU,1709050845
144,wellington,-41.2866,174.7756,16.7,93,75,5.66,NZ,1709050581
145,wucheng,29.6008,118.175,7.19,84,100,0.92,CN,1709050845
146,elverum,60.8819,11.5623,1.53,84,99,4.92,NO,1709050846
147,changji,44.0167,87.3167,-11.56,85,20,2.0,CN,1709050846
148,sujiatun,41.6592,123.3392,-1.9,54,20,1.0,CN,1709050846
149,san luis de la loma,17.2706,-100.8939,28.1,51,0,2.04,MX,1709050846
150,dawei,14.0833,98.2,24.25,86,1,1.12,MM,1709050847
151,mundybash,53.211,87.2983,-21.61,100,24,1.38,RU,1709050847
152,yola,9.2,12.4833,40.9,21,0,3.09,NG,1709050847
153,pemangkat,1.1667,108.9667,25.91,84,100,5.34,ID,1709050847
154,tottori,35.5,134.2333,5.49,60,100,5.13,JP,1709050847
155,port saint john's,-31.6229,29.5448,20.82,64,57,2.24,ZA,1709050847
156,silver city,32.7701,-108.2803,9.98,77,40,7.2,US,1709050848
157,santa terezinha,-29.9002,-50.0904,23.94,92,100,3.92,BR,1709050848
158,khandyga,62.6667,135.6,-35.54,100,99,1.25,RU,1709050848
159,iqaluit,63.7506,-68.5145,-30.73,67,40,0.0,CA,1709050848
160,san felice circeo,41.2372,13.0942,16.14,77,100,6.71,IT,1709050848
161,taveta,-3.3963,37.6736,24.1,76,99,2.44,KE,1709050849
162,cape canaveral,28.4058,-80.6048,25.67,61,0,6.17,US,1709050849
163,kayangel,8.0823,134.7173,27.06,83,100,10.88,PW,1709050849
164,hawaiian paradise park,19.5933,-154.9731,18.83,97,100,1.54,US,1709050849
165,melfort,52.8667,-104.6177,-24.93,64,31,3.09,CA,1709050849
166,bria,6.5423,21.9863,37.25,18,58,1.29,CF,1709050850
167,kununurra,-15.7667,128.7333,25.99,89,99,2.06,AU,1709050850
168,galdar,28.147,-15.6502,20.75,63,37,10.11,ES,1709050850
169,nemuro,43.3236,145.575,-3.34,79,100,16.82,JP,1709050850
170,castillos,-34.1667,-53.8333,26.32,67,53,3.85,UY,1709050855
171,sitka,57.0531,-135.33,-0.06,55,100,12.86,US,1709050855
172,ilulissat,69.2167,-51.1,-14.99,78,75,0.0,GL,1709050856
173,anchau,10.9597,8.3916,36.59,11,14,2.57,NG,1709050856
174,anadyr,64.75,177.4833,-21.72,77,75,9.0,RU,1709050856
175,pangai,-19.8,-174.35,27.84,83,64,3.65,TO,1709050856
176,st. john's,47.5649,-52.7093,3.49,91,75,10.29,CA,1709050663
177,palikir - national government center,6.9248,158.1611,27.41,83,75,1.54,FM,1709050856
178,nar'yan-mar,67.6713,53.087,-1.05,94,97,7.6,RU,1709050857
179,qui nhon,13.7667,109.2333,23.57,89,17,4.32,VN,1709050857
180,hithadhoo,-0.6,73.0833,28.61,76,100,4.05,MV,1709050857
181,oeiras do para,-2.0031,-49.8544,31.24,61,28,1.03,BR,1709050857
182,la'ie,21.6477,-157.9253,22.47,73,42,3.13,US,1709050857
183,fale old settlement,-9.3852,-171.2468,29.21,76,99,7.92,TK,1709050857
184,los alamos,35.8881,-106.307,9.31,46,20,11.83,US,1709050857
185,cukai,4.25,103.4167,25.97,85,100,3.11,MY,1709050858
186,lishui,28.4604,119.9103,7.64,89,100,0.35,CN,1709050858
187,vernon,50.2581,-119.2691,-4.66,48,27,4.47,CA,1709050858
188,kuta,-8.7233,115.1723,27.97,88,40,1.03,ID,1709050719
189,sim,54.993,57.6982,-8.15,97,100,1.35,RU,1709050838
190,tralee,52.2704,-9.7026,10.14,66,75,3.09,IE,1709050843
191,enewetak,11.3474,162.3373,26.6,84,68,5.81,MH,1709050859
192,iron river,46.0927,-88.6423,9.42,65,44,1.49,US,1709050859
193,guaraniacu,-25.1008,-52.8781,28.13,64,88,2.53,BR,1709050859
194,ulaangom,49.9811,92.0667,-26.87,86,48,2.0,MN,1709050859
195,island harbour,50.724,-1.2758,9.53,78,76,2.68,GB,1709050859
196,crane,31.3974,-102.3501,23.74,21,83,5.47,US,1709050859
197,northam,51.0333,-4.2167,9.66,94,100,6.98,GB,1709050860
198,mariehamn,60.0973,19.9348,-0.08,100,100,4.63,AX,1709050860
199,arkhangel'sk,64.5401,40.5433,1.06,100,100,1.0,RU,1709050860
200,tionk essil,12.7856,-16.5217,37.03,10,58,2.51,SN,1709050860
201,sakchu-up,40.3894,125.0467,-0.77,76,95,0.54,KP,1709050861
202,carutapera,-1.195,-46.02,23.87,98,100,2.14,BR,1709050861
203,minab,27.1467,57.0801,21.57,61,0,2.0,IR,1709050861
204,karratha,-20.7377,116.8463,30.17,70,47,8.25,AU,1709050861
205,chongwe,-15.3292,28.682,23.39,70,100,2.49,ZM,1709050861
206,arles,43.6768,4.6303,13.03,62,100,9.26,FR,1709050862
207,katsuura,35.1333,140.3,6.52,52,1,8.07,JP,1709050862
208,catriel,-37.8791,-67.7956,30.06,40,14,3.2,AR,1709050862
209,bim son,20.0781,105.8603,16.24,77,100,1.9,VN,1709050862
210,uliastay,47.7417,96.8444,-25.75,93,65,2.7,MN,1709050863
211,hasaki,35.7333,140.8333,4.22,52,21,8.32,JP,1709050863
212,brejo,-3.6844,-42.7503,28.34,76,100,2.18,BR,1709050863
213,puerto aysen,-45.4,-72.7,13.57,99,100,1.98,CL,1709050863
214,chinchilla,-26.75,150.6333,22.79,86,0,0.89,AU,1709050863
215,saint-joseph,-21.3667,55.6167,25.21,78,75,5.17,RE,1709050864
216,skeldon,5.8833,-57.1333,29.41,56,69,3.87,GY,1709050864
217,cabedelo,-6.9811,-34.8339,30.37,70,100,5.19,BR,1709050864
218,casper,42.8666,-106.3131,-10.71,82,100,3.6,US,1709050864
219,chabahar,25.2919,60.643,21.78,83,66,8.26,IR,1709050864
220,shalqar,47.8333,59.6,-7.47,87,9,4.32,KZ,1709050864
221,pitimbu,-7.4706,-34.8086,30.33,74,99,4.57,BR,1709050865
222,chui,-33.6971,-53.4616,26.41,69,63,4.27,UY,1709050865
223,gotse delchev,41.5667,23.7333,12.54,67,92,1.56,BG,1709050865
224,bathsheba,13.2167,-59.5167,29.34,65,20,9.26,BB,1709050865
225,turkestan,43.3333,68.25,0.47,48,4,3.16,KZ,1709050865
226,chorbane,35.2858,10.3858,16.74,48,100,4.67,TN,1709050866
227,richfield,44.8833,-93.283,10.68,61,20,1.34,US,1709050866
228,kyzylorda,44.8528,65.5092,-1.99,54,0,7.0,KZ,1709050866
229,magole,-6.3667,37.3667,22.85,89,100,0.5,TZ,1709050866
230,bay city,43.5945,-83.8889,18.18,69,0,7.2,US,1709050866
231,liwa,24.5361,56.5656,22.76,56,0,2.01,OM,1709050640
232,gumdag,39.2061,54.5906,2.64,34,3,3.66,TM,1709050867
233,lihue,21.9789,-159.3672,21.77,71,75,8.23,US,1709050736
234,colonia,50.9333,6.95,9.97,71,20,6.69,DE,1709050717
235,monywa,22.1167,95.1333,27.19,37,22,2.0,MM,1709050867
236,saguenay,48.4168,-71.0657,-4.54,86,100,9.26,CA,1709050606
237,klyuchi,52.2667,79.1667,-13.51,99,94,2.09,RU,1709050868
238,al bayda',32.7627,21.7551,13.85,66,79,0.98,LY,1709050868
239,palmer,42.1584,-72.3287,13.27,53,0,1.79,US,1709050868
240,sao jose da coroa grande,-8.8978,-35.1478,30.34,62,99,4.89,BR,1709050651
241,vavoua,7.3819,-6.4778,35.7,33,100,0.94,CI,1709050868
242,xai-xai,-25.0519,33.6442,24.58,61,92,7.1,MZ,1709050869
243,trincomalee,8.5711,81.2335,27.2,79,27,7.07,LK,1709050869
244,mount gambier,-37.8333,140.7667,25.03,34,71,4.9,AU,1709050869
245,mbouda,5.6258,10.2552,29.77,28,87,2.34,CM,1709050870
246,ardabil,38.2498,48.2933,-8.25,93,20,5.14,IR,1709050870
247,chongoyape,-6.6406,-79.3892,30.21,57,65,3.4,PE,1709050870
248,sayansk,54.1088,102.1648,-19.35,99,100,1.78,RU,1709050870
249,tullahoma,35.362,-86.2094,18.05,77,100,7.72,US,1709050870
250,rawson,-43.3002,-65.1023,21.49,59,100,3.55,AR,1709050870
251,nadi,-17.8,177.4167,25.0,88,20,2.06,FJ,1709050870
252,riyadh,24.6877,46.7219,23.08,27,23,7.61,SA,1709050871
253,puerto princesa,9.7392,118.7353,25.32,77,7,3.55,PH,1709050871
254,petropavlovsk-kamchatsky,53.0452,158.6483,-17.53,85,0,5.0,RU,1709050871
255,pisco,-13.7,-76.2167,25.57,78,0,3.09,PE,1709050871
256,san antonio de pale,-1.4014,5.6325,28.84,74,29,2.28,GQ,1709050872
257,mocoa,1.1493,-76.6466,23.58,99,97,0.45,CO,1709050872
258,vilyuchinsk,52.9306,158.4028,-16.71,76,59,2.77,RU,1709050872
259,ad darb,17.7229,42.2526,26.82,64,55,2.34,SA,1709050872
260,ponta delgada,37.7333,-25.6667,18.44,63,75,4.63,PT,1709050872
261,vadso,70.0744,29.7487,-0.91,80,75,8.23,NO,1709050872
262,bandon,51.7469,-8.7425,11.77,75,79,3.6,IE,1709050873
263,eraan,9.0629,117.7016,24.97,75,8,2.15,PH,1709050873
264,constitucion,-35.3333,-72.4167,20.98,55,3,5.34,CL,1709050857
265,balaipungut,1.05,101.2833,25.03,89,97,1.3,ID,1709050873
266,papao,-17.75,-149.55,25.82,78,64,4.42,PF,1709050873
267,la passe,45.5549,-0.8967,9.45,73,100,6.98,FR,1709050874
268,acarau,-2.8856,-40.12,25.62,90,100,4.3,BR,1709050827
269,altai,46.3722,96.2583,-23.05,87,77,1.16,MN,1709050878
270,bucerias,20.75,-105.3333,25.55,78,0,2.06,MX,1709050641
271,emerald,-23.5333,148.1667,22.41,80,55,5.87,AU,1709050879
272,vorkuta,67.5,64.0,-3.7,97,100,4.47,RU,1709050579
273,yangirabot,40.0254,65.961,1.07,100,100,2.38,UZ,1709050879
274,chibougamau,49.9168,-74.3659,-4.21,80,0,4.12,CA,1709050879
275,mount isa,-20.7333,139.5,25.87,89,75,2.57,AU,1709050880
276,luebo,-5.35,21.4167,29.99,60,57,0.5,CD,1709050880
277,port alfred,-33.5906,26.891,21.21,67,4,1.34,ZA,1709050880
278,nicoya,10.1483,-85.452,32.78,34,0,5.37,CR,1709050648
279,hammerfest,70.6634,23.6821,-0.75,69,0,1.54,NO,1709050880
280,cooma,-36.2333,149.1333,18.24,91,5,1.56,AU,1709050881
281,yanam,16.7333,82.2167,22.5,88,5,1.57,IN,1709050881
282,kuytun,54.3419,101.5036,-19.3,98,100,2.55,RU,1709050881
